期間,日経平均,TOPIX,東証2部総合,東証マザーズ,JASDAQ,株式コード,上場コード,銘柄名称,時価総額（発行済み株式数ベース）,決算月,発行済み株式数（権利落ベース）,日経平均採用区分,日経３００採用区分,日経５００採用区分,東証：上場日,ジャスダック：上場日,株式分割：発生フラグ,株式分割：確定日,株式分割：比率,株式併合：発生フラグ,株式併合：割当率：親株比率,株式併合：割当率：子株比率,株式併合：確定日,有償増資：発生フラグ,有償増資：割当率：親株比率,有償増資：割当率：子株比率,有償増資：割当日,有償増資：払込期日,無償増資：発生フラグ,無償増資：割当率：親株比率,無償増資：割当率：子株比率,無償増資：割当日,無償増資：割当率,減資：発生フラグ,減資：割当率：親株比率,減資：割当率：子株比率,減資：確定日,減資：割当率,直近配当額
2017/07,19925.18,1618.61,6248.17,1154.52,149.8,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/08,19646.24,1617.41,6555.66,1100.8,154.41,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/09,20356.28,1674.75,6724.57,1093.1,160.45,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/10,22011.61,1765.96,6952.85,1134.03,164.75,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/11,22724.96,1792.08,6796.66,1167.2,172.23,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/12,22764.94,1817.56,7275.86,1231.99,175.21,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/01,23098.29,1836.71,7565.99,1313.38,187.8,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/02,22068.24,1768.24,7420.37,1239.13,182.26,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/03,21454.3,1716.3,7213.64,1206.24,176.94,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,22467.87,1777.23,7045.08,1142.07,173.75,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/05,22201.82,1747.45,7256.58,1135.26,175.98,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/06,22304.51,1730.89,7347.82,1090.3,171.1,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/07,22553.72,1753.29,7363.67,1039.29,167.47,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/08,22865.15,1735.35,7261.48,1049.13,167.74,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/09,24120.04,1817.25,7358.34,1077.55,167.13,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/10,21920.46,1646.12,7024.98,907.56,155.29,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/11,22351.06,1667.45,7105.24,1011.43,156.55,9434,,ソフトバンク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/12,20014.77,1494.09,6233.61,812.32,136.69,9434,011,ソフトバンク,6500943140860,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,37.5
2019/01,20773.49,1567.49,6676.45,897.9,145.09,9434,011,ソフトバンク,6429135963310,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,37.5
2019/02,21385.16,1607.66,6831.86,918.18,151.98,9434,011,ソフトバンク,6654131786300,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,37.5
2019/03,21205.81,1591.64,6776.21,955.84,153.05,9434,011,ソフトバンク,5969570026990,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,37.5
2019/04,22258.73,1617.93,6911.33,944.63,153.84,9434,011,ソフトバンク,6280734463040,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,37.5
2019/05,20601.19,1512.28,6554.72,904.19,145.16,9434,011,ソフトバンク,6749874689700,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,37.5
2019/06,21275.92,1551.14,6585.4,894.45,147.6,9434,011,ソフトバンク,6702003238000,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2019/07,21521.53,1565.14,6724.34,904.92,151.44,9434,011,ソフトバンク,7032316254730,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2019/08,20704.37,1511.86,6353.48,841.19,146.13,9434,011,ソフトバンク,7137633448470,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2019/09,21755.84,1587.8,6445.89,876.0,153.82,9434,011,ソフトバンク,7008380528880,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2019/10,22927.04,1667.01,6847.88,873.98,159.67,9434,011,ソフトバンク,7108910577450,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2019/11,23293.91,1699.36,7229.1,915.14,167.74,9434,011,ソフトバンク,7113697722620,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2019/12,23656.62,1721.36,7265.29,897.47,174.09,9434,011,ソフトバンク,6989231948200,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2020/01,23205.18,1684.44,7078.46,823.37,169.1,9434,011,ソフトバンク,7161569174320,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2020/02,21142.96,1510.87,6053.61,700.63,144.95,9434,011,ソフトバンク,6764236125210,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2020/03,18917.01,1403.04,5223.65,620.09,133.43,9434,011,ソフトバンク,6582324608750,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2020/04,20193.69,1464.03,5674.98,791.44,145.36,9434,011,ソフトバンク,7008380528880,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2020/05,21877.89,1563.67,6146.25,982.43,160.8,9434,011,ソフトバンク,6539240302220,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,42.5
2020/06,22288.14,1558.77,6590.39,1012.11,162.86,9434,011,ソフトバンク,6582324608750,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2020/07,21710.0,1496.06,6226.32,958.23,159.03,9434,011,ソフトバンク,6773810415550,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2020/08,23139.76,1618.18,6379.87,1121.64,166.6,9434,011,ソフトバンク,6668493221810,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2020/09,23185.12,1625.49,6216.86,1226.58,172.09,9434,011,ソフトバンク,5639257010260,3,4787145170,,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2020/10,22977.13,1579.33,6090.14,1171.25,169.54,9434,011,ソフトバンク,5806807091210,3,4787145170,1,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2020/11,26433.62,1754.92,6502.23,1232.4,177.9,9434,011,ソフトバンク,6151481543450,3,4787145170,1,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2020/12,27444.17,1804.68,6570.91,1196.49,181.64,9434,011,ソフトバンク,6189778704810,3,4787145170,1,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2021/01,27663.39,1808.78,7016.99,1208.96,181.34,9434,011,ソフトバンク,6591898899090,3,4787145170,1,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2021/02,28966.01,1864.49,7324.54,1214.09,184.53,9434,011,ソフトバンク,6898276189970,3,4787145170,1,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2021/03,29178.8,1954.0,7496.37,1203.28,189.08,9434,011,ソフトバンク,6888701899630,3,4787145170,1,,,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2021/04,28812.63,1898.24,7453.8,1201.77,185.37,9434,011,ソフトバンク,6749874689700,3,4787145170,1,,1,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2021/05,28860.08,1922.98,7458.27,1150.06,182.74,9434,011,ソフトバンク,6735513254190,3,4787145170,1,,1,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2021/06,28791.53,1943.57,7675.6,1207.46,187.63,9434,011,ソフトバンク,6960509077180,3,4787145170,1,,1,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2021/07,27283.59,1901.08,7678.15,1085.34,185.39,9434,011,ソフトバンク,6845617593100,3,4787145170,1,,1,20181219,,,20010710,5,,0,0,,,0,0,,,,0,0,,,,0,0,,,43
2016/01,17518.3,1432.07,4482.16,831.34,108.93,9449,011,ＧＭＯインターネット,173647189298,12,117806777,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,19
2016/02,16026.76,1297.85,4216.15,838.67,103.37,9449,011,ＧＭＯインターネット,152324162661,12,117806777,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,20
2016/03,16758.67,1347.2,4381.42,1020.8,110.02,9449,011,ＧＭＯインターネット,174264849531,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/04,16666.05,1340.55,4292.72,1131.56,108.86,9449,011,ＧＭＯインターネット,152467250255,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/05,17234.98,1379.8,4393.47,1144.64,113.88,9449,011,ＧＭＯインターネット,152351305578,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/06,15575.92,1245.82,4136.33,1009.48,109.32,9449,011,ＧＭＯインターネット,122553523589,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/07,16569.27,1322.74,4259.21,920.4,112.23,9449,011,ＧＭＯインターネット,155597756534,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/08,16887.4,1329.54,4377.05,903.91,110.87,9449,011,ＧＭＯインターネット,173685126146,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/09,16449.84,1322.78,4426.12,948.17,113.4,9449,011,ＧＭＯインターネット,156293424596,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/10,17425.02,1393.02,4665.76,936.23,116.95,9449,011,ＧＭＯインターネット,162902271185,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/11,18308.48,1469.43,4842.05,922.48,119.87,9449,011,ＧＭＯインターネット,181917198213,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2016/12,19114.37,1518.61,5229.9,942.68,122.71,9449,011,ＧＭＯインターネット,173221347438,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2017/01,19041.34,1521.67,5428.37,993.84,127.72,9449,011,ＧＭＯインターネット,190033325603,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2017/02,19118.99,1535.32,5675.34,1059.31,132.48,9449,011,ＧＭＯインターネット,169279228420,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2017/03,18909.26,1512.6,5996.16,1070.89,133.41,9449,011,ＧＭＯインターネット,152583194932,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2017/04,19196.74,1531.8,5753.31,1030.46,131.63,9449,011,ＧＭＯインターネット,153394807671,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2017/05,19650.57,1568.37,5960.52,1104.81,140.42,9449,011,ＧＭＯインターネット,169858951805,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2017/06,20033.43,1611.9,6141.51,1181.74,145.12,9449,011,ＧＭＯインターネット,169163283743,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2017/07,19925.18,1618.61,6248.17,1154.52,149.8,9449,011,ＧＭＯインターネット,164989275371,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2017/08,19646.24,1617.41,6555.66,1100.8,154.41,9449,011,ＧＭＯインターネット,165337109402,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2017/09,20356.28,1674.75,6724.57,1093.1,160.45,9449,011,ＧＭＯインターネット,158960152167,12,115944677,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2017/10,22011.61,1765.96,6952.85,1134.03,164.75,9449,011,ＧＭＯインターネット,200613874041,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2017/11,22724.96,1792.08,6796.66,1167.2,172.23,9449,011,ＧＭＯインターネット,216267050673,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2017/12,22764.94,1817.56,7275.86,1231.99,175.21,9449,011,ＧＭＯインターネット,220640732379,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2018/01,23098.29,1836.71,7565.99,1313.38,187.8,9449,011,ＧＭＯインターネット,228582417582,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2018/02,22068.24,1768.24,7420.37,1239.13,182.26,9449,011,ＧＭＯインターネット,223287960780,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2018/03,21454.3,1716.3,7213.64,1206.24,176.94,9449,011,ＧＭＯインターネット,246652628841,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2018/04,22467.87,1777.23,7045.08,1142.07,173.75,9449,011,ＧＭＯインターネット,231920227305,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2018/05,22201.82,1747.45,7256.58,1135.26,175.98,9449,011,ＧＭＯインターネット,335392328718,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2018/06,22304.51,1730.89,7347.82,1090.3,171.1,9449,011,ＧＭＯインターネット,303740684793,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2018/07,22553.72,1753.29,7363.67,1039.29,167.47,9449,011,ＧＭＯインターネット,272894719077,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2018/08,22865.15,1735.35,7261.48,1049.13,167.74,9449,011,ＧＭＯインターネット,221446410588,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.2
2018/09,24120.04,1817.25,7358.34,1077.55,167.13,9449,011,ＧＭＯインターネット,228122030034,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7.8
2018/10,21920.46,1646.12,7024.98,907.56,155.29,9449,011,ＧＭＯインターネット,185536181844,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7.8
2018/11,22351.06,1667.45,7105.24,1011.43,156.55,9449,011,ＧＭＯインターネット,171494361630,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5.5
2018/12,20014.77,1494.09,6233.61,812.32,136.69,9449,011,ＧＭＯインターネット,169307520777,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,10.3
2019/01,20773.49,1567.49,6676.45,897.9,145.09,9449,011,ＧＭＯインターネット,168732036342,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,10.3
2019/02,21385.16,1607.66,6831.86,918.18,151.98,9449,011,ＧＭＯインターネット,212699047176,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,11.8
2019/03,21205.81,1591.64,6776.21,955.84,153.05,9449,011,ＧＭＯインターネット,207634784148,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2019/04,22258.73,1617.93,6911.33,944.63,153.84,9449,011,ＧＭＯインターネット,197851548753,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2019/05,20601.19,1512.28,6554.72,904.19,145.16,9449,011,ＧＭＯインターネット,194628835917,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2019/06,21275.92,1551.14,6585.4,894.45,147.6,9449,011,ＧＭＯインターネット,224669123424,12,115096887,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2019/07,21521.53,1565.14,6724.34,904.92,151.44,9449,011,ＧＭＯインターネット,201799002834,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,8
2019/08,20704.37,1511.86,6353.48,841.19,146.13,9449,011,ＧＭＯインターネット,211198170755,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2019/09,21755.84,1587.8,6445.89,876.0,153.82,9449,011,ＧＭＯインターネット,210178983872,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2019/10,22927.04,1667.01,6847.88,873.98,159.67,9449,011,ＧＭＯインターネット,208140610106,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6
2019/11,23293.91,1699.36,7229.1,915.14,167.74,9449,011,ＧＭＯインターネット,261704542957,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7.2
2019/12,23656.62,1721.36,7265.29,897.47,174.09,9449,011,ＧＭＯインターネット,234979198025,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,12.8
2020/01,23205.18,1684.44,7078.46,823.37,169.1,9449,011,ＧＭＯインターネット,240301618414,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,12.8
2020/02,21142.96,1510.87,6053.61,700.63,144.95,9449,011,ＧＭＯインターネット,203044675691,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,5
2020/03,18917.01,1403.04,5223.65,620.09,133.43,9449,011,ＧＭＯインターネット,205649264392,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2020/04,20193.69,1464.03,5674.98,791.44,145.36,9449,011,ＧＭＯインターネット,267140206333,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2020/05,21877.89,1563.67,6146.25,982.43,160.8,9449,011,ＧＭＯインターネット,308926868536,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.6
2020/06,22288.14,1558.77,6590.39,1012.11,162.86,9449,011,ＧＭＯインターネット,337124372299,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.6
2020/07,21710.0,1496.06,6226.32,958.23,159.03,9449,011,ＧＭＯインターネット,345391110350,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.6
2020/08,23139.76,1618.18,6379.87,1121.64,166.6,9449,011,ＧＭＯインターネット,323308727885,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.2
2020/09,23185.12,1625.49,6216.86,1226.58,172.09,9449,011,ＧＭＯインターネット,310399027367,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.6
2020/10,22977.13,1579.33,6090.14,1171.25,169.54,9449,011,ＧＭＯインターネット,315268475808,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.6
2020/11,26433.62,1754.92,6502.23,1232.4,177.9,9449,011,ＧＭＯインターネット,332481409832,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7.4
2020/12,27444.17,1804.68,6570.91,1196.49,181.64,9449,011,ＧＭＯインターネット,335312484507,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.2
2021/01,27663.39,1808.78,7016.99,1208.96,181.34,9449,011,ＧＭＯインターネット,335765456455,12,113242987,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,6.2
2021/02,28966.01,1864.49,7324.54,1214.09,184.53,9449,011,ＧＭＯインターネット,353582025360,12,111893046,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,10.6
2021/03,29178.8,1954.0,7496.37,1203.28,189.08,9449,011,ＧＭＯインターネット,354700955820,12,111893046,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2021/04,28812.63,1898.24,7453.8,1201.77,185.37,9449,011,ＧＭＯインターネット,364211864730,12,111893046,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2021/05,28860.08,1922.98,7458.27,1150.06,182.74,9449,011,ＧＭＯインターネット,330867737022,12,111893046,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,17.1
2021/06,28791.53,1943.57,7675.6,1207.46,187.63,9449,011,ＧＭＯインターネット,339035929380,12,111893046,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2021/07,27283.59,1901.08,7678.15,1085.34,185.39,9449,011,ＧＭＯインターネット,322363865526,12,111893046,,,1,20040227,,,20040630,2,,0,0,,,0,0,,,,0,0,,,,0,0,,,7
2016/01,17518.3,1432.07,4482.16,831.34,108.93,9629,011,ピー・シー・エー,11365200000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2016/02,16026.76,1297.85,4216.15,838.67,103.37,9629,011,ピー・シー・エー,11403700000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2016/03,16758.67,1347.2,4381.42,1020.8,110.02,9629,011,ピー・シー・エー,10887800000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2016/04,16666.05,1340.55,4292.72,1131.56,108.86,9629,011,ピー・シー・エー,10017700000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2016/05,17234.98,1379.8,4393.47,1144.64,113.88,9629,011,ピー・シー・エー,9886800000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2016/06,15575.92,1245.82,4136.33,1009.48,109.32,9629,011,ピー・シー・エー,9024400000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/07,16569.27,1322.74,4259.21,920.4,112.23,9629,011,ピー・シー・エー,9062900000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/08,16887.4,1329.54,4377.05,903.91,110.87,9629,011,ピー・シー・エー,8577800000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/09,16449.84,1322.78,4426.12,948.17,113.4,9629,011,ピー・シー・エー,8816500000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/10,17425.02,1393.02,4665.76,936.23,116.95,9629,011,ピー・シー・エー,9771300000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/11,18308.48,1469.43,4842.05,922.48,119.87,9629,011,ピー・シー・エー,9948400000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2016/12,19114.37,1518.61,5229.9,942.68,122.71,9629,011,ピー・シー・エー,10880100000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2017/01,19041.34,1521.67,5428.37,993.84,127.72,9629,011,ピー・シー・エー,12296900000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2017/02,19118.99,1535.32,5675.34,1059.31,132.48,9629,011,ピー・シー・エー,12327700000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2017/03,18909.26,1512.6,5996.16,1070.89,133.41,9629,011,ピー・シー・エー,11827200000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2017/04,19196.74,1531.8,5753.31,1030.46,131.63,9629,011,ピー・シー・エー,11365200000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2017/05,19650.57,1568.37,5960.52,1104.81,140.42,9629,011,ピー・シー・エー,11688600000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,31
2017/06,20033.43,1611.9,6141.51,1181.74,145.12,9629,011,ピー・シー・エー,11534600000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/07,19925.18,1618.61,6248.17,1154.52,149.8,9629,011,ピー・シー・エー,11850300000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/08,19646.24,1617.41,6555.66,1100.8,154.41,9629,011,ピー・シー・エー,12112100000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/09,20356.28,1674.75,6724.57,1093.1,160.45,9629,011,ピー・シー・エー,12551000000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/10,22011.61,1765.96,6952.85,1134.03,164.75,9629,011,ピー・シー・エー,13605900000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
2017/11,22724.96,1792.08,6796.66,1167.2,172.23,9629,011,ピー・シー・エー,13544300000,3,7700000,,,,20000221,,,20000331,1.3,,0,0,,,0,0,,,,0,0,,,,0,0,,,0
